Color,Wavelength,R,T,x,K,S,error
M,779,0.017818796618449997,0.9116033936,1.0,0.07320962309248391,0.019519908639879943,3.469446951953614e-18
M,778,0.0179629318707,0.9104940033,1.0,0.07424938192351838,0.019701055832948546,0.0
M,777,0.01799584586375,0.9113972472999999,1.0,0.07324112242942248,0.01971820471793771,1.1449174941446927e-16
M,776,0.0180410090431,0.9114437103,1.0,0.0731425359910261,0.019766719652364997,3.8163916471489756e-17
M,775,0.0179893850004,0.9105841827000001,1.0,0.07412373367010074,0.019728178971263808,3.8163916471489756e-17
M,774,0.01800957878888,0.9104163361000001,1.0,0.07428285792885679,0.019753854927040244,0.0
M,773,0.01807514627926,0.9110934448000001,1.0,0.07348290987719584,0.019811505053134396,1.1449174941446927e-16
M,772,0.01808311673665,0.9099495697000001,1.0,0.0747067829619546,0.019844380654260342,6.938893903907228e-18
M,771,0.01812479505785,0.9111882782,1.0,0.07332739734172296,0.01986392617464917,1.1102230246251565e-16
M,770,0.0181430923417,0.9108558655,1.0,0.0736656517714593,0.019891013216885193,3.469446951953614e-18
M,769,0.01807644497008,0.9106884766000001,1.0,0.07391766658350572,0.019821465656803934,3.122502256758253e-17
M,768,0.018302405343849998,0.9109697723,1.0,0.073371604861559,0.020063264689211435,1.1449174941446927e-16
M,767,0.0181644676282,0.9097805786000001,1.0,0.07480135732460258,0.019937252078331757,3.469446951953614e-18
M,766,0.01825668350185,0.9098999023000001,1.0,0.0745733959530692,0.020035934906231647,0.0
M,765,0.01821380634336,0.910927887,1.0,0.07351201262205115,0.019967019444529336,1.1102230246251565e-16
M,764,0.018276159887520002,0.9106773375999999,1.0,0.07371474727492316,0.020040724252034185,1.491862189340054e-16
M,763,0.018332925715149998,0.9098200989,1.0,0.07457731388021299,0.020121327083213,1.4224732503009818e-16
M,762,0.0183592092272,0.9099476624,1.0,0.0744115127731679,0.020147442029965268,6.938893903907228e-18
M,761,0.0184006265997,0.9099362182999999,1.0,0.07437925119280565,0.020193145170642003,3.469446951953614e-18
M,760,0.01837951818215,0.9096958159999999,1.0,0.07466111364335527,0.02017514030983702,1.1449174941446927e-16
M,759,0.01836726662775,0.9094490813999999,1.0,0.07494034269060157,0.02016698763697642,0.0
M,758,0.0183936841663,0.9107688904,1.0,0.07348970882504026,0.02016764692545273,3.469446951953614e-18
M,757,0.0185035769612,0.9114607239,1.0,0.07262690161484561,0.020273230231713256,3.469446951953614e-18
M,756,0.0184314921365,0.9094318389999999,1.0,0.074889746369117,0.020237886628157013,1.1449174941446927e-16
M,755,0.018584726313440002,0.9103634644,1.0,0.07372077548241705,0.020385932366407365,2.7755575615628914e-17
M,754,0.0185887222952,0.9099884796000001,1.0,0.07412043186422092,0.0203984555627501,1.1449174941446927e-16
M,753,0.018554148910799997,0.9092227173,1.0,0.0749831154800906,0.020377118990327923,1.1102230246251565e-16
M,752,0.01857615285648,0.9099384308,1.0,0.0741878911078858,0.02038574669731419,0.0
M,751,0.01861276994275,0.9098364257999999,1.0,0.07425839017426658,0.020428154033717703,3.469446951953614e-18
M,750,0.01858380577135,0.9092812347,1.0,0.07488806264066596,0.020408421856154723,3.469446951953614e-18
M,749,0.01862307453524,0.9092658996999999,1.0,0.07486229598664099,0.020451885628879188,3.469446951953614e-17
M,748,0.0186346849272,0.9102290343999999,1.0,0.07381180994866497,0.020443664355179574,0.0
M,747,0.018714948723360002,0.9088591003000001,1.0,0.07520203053767553,0.020561702499525318,1.1102230246251565e-16
M,746,0.018768912417200002,0.9096490479,1.0,0.07429221181674041,0.020603657558545155,3.469446951953614e-18
M,745,0.0187729120585,0.9091890717,1.0,0.07478373045268864,0.020618145534934733,1.3183898417423734e-16
M,744,0.018838390123,0.9094476318,1.0,0.07443448007819864,0.020684372519808668,1.1102230246251565e-16
M,743,0.01883353988364,0.9093196106000001,1.0,0.07457769789241395,0.02068186571978096,3.469446951953614e-18
M,742,0.0188498327424,0.9089473724,1.0,0.07496149223362696,0.020707968440560685,0.0
M,741,0.018907564184650002,0.9105080414,1.0,0.07321779867956377,0.020736914575441214,3.122502256758253e-17
M,740,0.01882788217675,0.9089466858,1.0,0.0749858814038562,0.02068386608017075,2.0816681711721685e-17
M,739,0.0188378622954,0.9097161865,1.0,0.07414563477251894,0.020677879259365716,1.1102230246251565e-16
M,738,0.01887632619945,0.9099707793999999,1.0,0.07382995126922888,0.020714490660497412,1.1796119636642288e-16
M,737,0.01898580147245,0.9094174194,1.0,0.07430831983122353,0.020846920721397745,1.1102230246251565e-16
M,736,0.01905042964044,0.9098907471,1.0,0.0737288022219872,0.020907354526138035,1.1102230246251565e-16
M,735,0.019087299937580002,0.9095978546000001,1.0,0.07400463157605504,0.020954357196730316,1.1449174941446927e-16
M,734,0.01906036295165,0.9100460052,1.0,0.07355090580456469,0.020914800703315722,1.1449174941446927e-16
M,733,0.01903930141932,0.9097720336999999,1.0,0.07386864899996948,0.020897780851272682,3.469446951953614e-18
M,732,0.01912117002845,0.908741684,1.0,0.07489098335532632,0.021010696099302215,0.0
M,731,0.01918338861864,0.9093593597,1.0,0.07415816611661002,0.021065208172397782,3.469446951953614e-18
M,730,0.0191729482663,0.9089487457,1.0,0.07461196106331981,0.021062951847283632,1.2836953722228372e-16
M,729,0.019294672983479998,0.9094107819,1.0,0.07398297286992275,0.021186265514523482,0.0
M,728,0.0192642774738,0.9089035797,1.0,0.07456229186404592,0.02116431584722634,2.2898349882893854e-16
M,727,0.0192722868574,0.9095414734,1.0,0.07386627399146771,0.021158736579714038,1.1102230246251565e-16
M,726,0.01926380600475,0.9089310455,1.0,0.0745331924711914,0.021163178589782027,1.1102230246251565e-16
M,725,0.019278716875749998,0.9095369719999999,1.0,0.0738642029930013,0.021165898403779557,2.42861286636753e-17
M,724,0.0192954816805,0.9086643982,1.0,0.0747865450370507,0.021204004904903435,3.469446951953614e-18
M,723,0.01929471424695,0.9091175079,1.0,0.07429893783292349,0.02119292920523719,2.255140518769849e-16
M,722,0.01937265026865,0.9088528442,1.0,0.07450027443641659,0.021284544152214646,2.220446049250313e-16
M,721,0.019389941707,0.9084725188999999,1.0,0.07489168945899705,0.021312179231970294,1.1449174941446927e-16
M,720,0.01945236429565,0.9090933990000001,1.0,0.07415519375900187,0.02136666142505686,1.4224732503009818e-16
M,719,0.01946818383276,0.9090367889,1.0,0.07419916459195187,0.02138532964298134,3.469446951953614e-18
M,718,0.01938946077138,0.9091851044000001,1.0,0.07412409439364276,0.021295477912440436,1.1449174941446927e-16
M,717,0.019433734883219998,0.9094765472,1.0,0.07376246791962314,0.021337487294220643,2.42861286636753e-17
M,716,0.0195105334185,0.9086467743,1.0,0.07457392007903638,0.02144076285115599,3.469446951953614e-18
M,715,0.019506507988940002,0.9085152435,1.0,0.07472005615970943,0.02143934309945876,1.1449174941446927e-16
M,714,0.01954930448002,0.9085901642,1.0,0.074593191084832,0.021484671481310613,0.0
M,713,0.01965928272455,0.9083153534,1.0,0.07477101505892346,0.021611882643931345,3.469446951953614e-18
M,712,0.01964433034215,0.9086582946999999,1.0,0.07441741903690048,0.021587552380345282,1.1102230246251565e-16
M,711,0.01964609847612,0.9086611175999999,1.0,0.07441247251095164,0.021589430757535867,1.734723475976807e-17
M,710,0.0197186808108,0.9091568755999999,1.0,0.07380016225975114,0.021657763012225186,2.255140518769849e-16
M,709,0.01967684935005,0.909243927,1.0,0.0737514115689365,0.021609807788271006,3.469446951953614e-18
M,708,0.01969868486385,0.9082810974000001,1.0,0.0747655076294012,0.021655995049521735,1.1449174941446927e-16
M,707,0.01972584038748,0.9085125732,1.0,0.07448671530025089,0.02168050426191512,0.0
M,706,0.0197576807123,0.9079936981,1.0,0.07501186793514159,0.021727516989436608,3.469446951953614e-18
M,705,0.019817761854960002,0.9084135437,1.0,0.07449447260364064,0.021783847571832993,1.1449174941446927e-16
M,704,0.0198056384188,0.9083578491000001,1.0,0.07456756525238176,0.021771811666405926,3.469446951953614e-17
M,703,0.019844668109700002,0.9078252411,1.0,0.0750998272374669,0.021827110254591144,1.1796119636642288e-16
M,702,0.01987872503292,0.9083930968999999,1.0,0.07445086329369963,0.021851344612391143,2.42861286636753e-17
M,701,0.01994329055364,0.9088422394,1.0,0.07389736976833487,0.021911838651534083,1.3530843112619095e-16
M,700,0.01991950370316,0.9078498077,1.0,0.07499269852963227,0.02190885989818733,3.469446951953614e-18
M,699,0.0199912655436,0.9074454498,1.0,0.07535153349450095,0.021997282232875243,0.0
M,698,0.019971269949549997,0.9086108398,1.0,0.07411656274968888,0.021947994701376098,3.469446951953614e-18
M,697,0.019984812707720002,0.9089144897,1.0,0.07377485509910915,0.02195577602161444,6.938893903907228e-18
M,696,0.02004473899835,0.9082161713000001,1.0,0.07446279705898495,0.022038014418667384,1.1102230246251565e-16
M,695,0.020057425689600002,0.9081043243000001,1.0,0.07456970039385326,0.022054593808044833,1.1102230246251565e-16
M,694,0.02008135027692,0.9081486511,1.0,0.07449615222101055,0.02207986126350866,1.1796119636642288e-16
M,693,0.02010184824576,0.908011322,1.0,0.07462211760488648,0.022105638196954696,1.1449174941446927e-16
M,692,0.020109252738699998,0.9079167938,1.0,0.07471605520316627,0.022116010483180928,1.734723475976807e-17
M,691,0.0201420113426,0.9077748871,1.0,0.07483377694454642,0.022155395106634716,1.1102230246251565e-16
M,690,0.020183748975750003,0.907678833,1.0,0.07489239201553884,0.022203585478178158,1.1102230246251565e-16
M,689,0.020206975817949998,0.9076821136,1.0,0.0748638320997274,0.022229062752593093,0.0
M,688,0.020229659410049998,0.9076953125,1.0,0.07482516328839223,0.022253706823079658,1.2836953722228372e-16
M,687,0.02030904587676,0.9073247528,1.0,0.07513926734074998,0.022349879255582458,1.1796119636642288e-16
M,686,0.0202892484246,0.9069593048,1.0,0.07555487353288774,0.022336794426950492,3.469446951953614e-18
M,685,0.02031341222165,0.9077178191999999,1.0,0.07471067849293944,0.022345317067740688,1.3530843112619095e-16
M,684,0.0203194709856,0.9071530914,1.0,0.07531320924223092,0.022365448237117547,1.3530843112619095e-16
M,683,0.0203317901602,0.9072959899999999,1.0,0.0751457832372677,0.02237559926670522,1.1449174941446927e-16
M,682,0.0203805093601,0.9066531372,1.0,0.07578690243341074,0.02244461092379216,0.0
M,681,0.02039406923005,0.9069845581,1.0,0.0754146336809671,0.022451606221619867,3.469446951953614e-18
M,680,0.02044403150335,0.9061587524,1.0,0.07625213001284128,0.022526459447490016,0.0
M,679,0.0204505125254,0.9069789885999999,1.0,0.075359805545336,0.022513887305663734,1.1102230246251565e-16
M,678,0.02046459429275,0.9069088745,1.0,0.07542027468560633,0.02253107747132657,0.0
M,677,0.0205124784588,0.9065597534,1.0,0.07574539853470166,0.02259221911464574,3.469446951953614e-18
M,676,0.0205296531438,0.9061795807,1.0,0.07613727958255068,0.022620314161481667,3.469446951953614e-18
M,675,0.02056628686044,0.9063317108,1.0,0.0759335261450887,0.02265700555264287,0.0
M,674,0.020541930130449998,0.9065518188,1.0,0.0757222070472069,0.022624853447484196,3.469446951953614e-18
M,673,0.02062896140735,0.9061428069999999,1.0,0.07606986929707726,0.02273064487134188,0.0
M,672,0.02058321098208,0.9063537598000001,1.0,0.07589147346995731,0.02267511943251207,1.1102230246251565e-16
M,671,0.02064010757172,0.9059245300000001,1.0,0.0762935375768388,0.022748228558781603,1.3877787807814457e-17
M,670,0.02067573773045,0.90585289,1.0,0.07633246449615304,0.022789246999245685,0.0
M,669,0.020699820500759997,0.9057545471,1.0,0.07641269118092575,0.02281819150704989,0.0
M,668,0.020662448301500002,0.9058000183,1.0,0.07640390303292162,0.02277588246112822,1.734723475976807e-17
M,667,0.02068878755345,0.9057885742,1.0,0.07638784489945712,0.022805199004337254,6.938893903907228e-18
M,666,0.02074922506884,0.9054839325,1.0,0.07665168917425165,0.022879271127890198,0.0
M,665,0.0207143273627,0.9055041504000001,1.0,0.07666750931059446,0.022840291712372517,1.1102230246251565e-16
M,664,0.02070028680062,0.9054947661999999,1.0,0.07669280019977776,0.022825036437124163,1.1102230246251565e-16
M,663,0.02078649994056,0.9053639221,1.0,0.07674111341952587,0.0229233169109763,1.1102230246251565e-16
M,662,0.0207354700469,0.904746933,1.0,0.07746304345874135,0.02288210922265748,1.3530843112619095e-16
M,661,0.020766811344099998,0.9051689148,1.0,0.07697307516310825,0.02290637156269775,1.734723475976807e-17
M,660,0.020785322125099998,0.9048534393,1.0,0.07729406218136048,0.02293452089641894,1.1102230246251565e-16
M,659,0.02076454820665,0.9044821167000001,1.0,0.07771798481668238,0.02292068809776564,1.3877787807814457e-17
M,658,0.020727310549400003,0.9046824646,1.0,0.07754156123312592,0.022874679298363215,6.938893903907228e-18
M,657,0.020808104495280002,0.9042191315,1.0,0.07795536654594908,0.02297523185508516,6.938893903907228e-18
M,656,0.020814811756,0.9044516754,1.0,0.07769660516677977,0.022976927226161167,1.1449174941446927e-16
M,655,0.0207909443925,0.9042008209,1.0,0.07799371701157494,0.022956730864592254,6.938893903907228e-18
M,654,0.0207377914328,0.9038040924,1.0,0.07848043914129313,0.02290774564882774,1.1102230246251565e-16
M,653,0.0207392551176,0.9033150482000001,1.0,0.07900828506742658,0.022921347448700426,1.1796119636642288e-16
M,652,0.02070700417265,0.9036402893000001,1.0,0.07869102891216617,0.022877738318115747,1.1796119636642288e-16
M,651,0.0206612692862,0.9034804535000001,1.0,0.07891353449512342,0.022831103311571566,3.469446951953614e-18
M,650,0.020638371296060002,0.9028507233,1.0,0.07962039917625059,0.022821164801306054,0.0
M,649,0.0206565769458,0.9025091553,1.0,0.07997085645609048,0.022849649508208805,1.214306433183765e-16
M,648,0.0205677332565,0.9023445891999999,1.0,0.08024546141953709,0.022755365787810133,3.469446951953614e-18
M,647,0.020541801853799998,0.9018959808,1.0,0.08076006507022565,0.02273758904997079,3.469446951953614e-18
M,646,0.0205317365047,0.9016954803,1.0,0.08098849537589374,0.022731325846122495,1.1796119636642288e-16
M,645,0.0204023152229,0.9013929749,1.0,0.08145709488004303,0.022595336731888356,0.0
M,644,0.02032095184882,0.9006575012,1.0,0.08234409035367411,0.022522954714701886,1.1102230246251565e-16
M,643,0.02028076748555,0.9007707977,1.0,0.08226460579931519,0.022475680147003647,0.0
M,642,0.020167948980960002,0.9000986481,1.0,0.08311762438219301,0.02236674117245628,1.1449174941446927e-16
M,641,0.02009525875025,0.8999277496000001,1.0,0.08338242879557341,0.022290197878195004,1.734723475976807e-17
M,640,0.0199428810573,0.8990583800999999,1.0,0.08449412984389729,0.022141788646386263,3.469446951953614e-18
M,639,0.01986792934905,0.8987537384,1.0,0.0849074322158963,0.02206577259668269,1.1449174941446927e-16
M,638,0.0196808612945,0.8978871155,1.0,0.08605561604779445,0.021878325156074848,2.220446049250313e-16
M,637,0.01954003824304,0.8974577332,1.0,0.0866774486956418,0.021731775875607623,0.0
M,636,0.01937764863125,0.8970714569,1.0,0.08727611566585758,0.021560091702090476,6.938893903907228e-18
M,635,0.019223945250600002,0.8958636475,1.0,0.08876361269383352,0.02141684201918181,6.938893903907228e-18
M,634,0.0190129971209,0.8948704529,1.0,0.09008091021203558,0.021204443907255167,1.1796119636642288e-16
M,633,0.01885609310844,0.8938074493000001,1.0,0.09141731045687619,0.021053512962013684,1.1449174941446927e-16
M,632,0.01864516490964,0.8933473205999999,1.0,0.0921530093017895,0.02082829460223297,1.734723475976807e-17
M,631,0.0183387152321,0.8919825745,1.0,0.09398788338648106,0.020516079532574803,2.0816681711721685e-17
M,630,0.01807729164845,0.8912921906,1.0,0.0950342625633148,0.020238648375920144,3.469446951953614e-18
M,629,0.01777749518594,0.889670639,1.0,0.09715023231401271,0.019937843228925764,0.0
M,628,0.017498040309200002,0.8879981995,1.0,0.09930446987291741,0.019659902841178186,1.1102230246251565e-16
M,627,0.01716097836137,0.8869778442,1.0,0.10080506030721029,0.0193024546735111,3.469446951953614e-18
M,626,0.0168047281101,0.8851298523,1.0,0.10324694267732966,0.018939579886295157,5.898059818321144e-17
M,625,0.01642524324768,0.8837178040000001,1.0,0.10523581331624018,0.01854021181574128,1.1102230246251565e-16
M,624,0.01605664190436,0.8817028046000001,1.0,0.10788836767457462,0.01816380658535055,6.938893903907228e-18
M,623,0.01560649749324,0.8788058472,1.0,0.11162516166653179,0.017710265568331173,1.1275702593849246e-16
M,622,0.015187956102360001,0.8773743439,1.0,0.11369616407625335,0.017262166103095347,8.673617379884035e-18
M,621,0.014698891198440001,0.8748299408,1.0,0.11710165765985184,0.0167527121303347,1.1275702593849246e-16
M,620,0.01422571862988,0.8724983978,1.0,0.12026056903136736,0.016254760106170916,1.1102230246251565e-16
M,619,0.0136560933155,0.8691751099,1.0,0.12466183799462618,0.015660752186800315,2.1163626406917047e-16
M,618,0.01309616219112,0.8658677672999999,1.0,0.12905327667386307,0.015073231683496075,5.204170427930421e-18
M,617,0.012513367512,0.8626245117000001,1.0,0.13341673045007263,0.014453930517026672,1.2836953722228372e-16
M,616,0.01197353378892,0.8587664032000001,1.0,0.13845632886385126,0.013889371675005063,0.0
M,615,0.011326516731,0.854678421,1.0,0.14391025532034976,0.0131983932274997,1.1796119636642288e-16
M,614,0.01069754454475,0.8503045654,1.0,0.14970514741018362,0.01252614879369876,6.938893903907228e-18
M,613,0.0100462724389,0.8460517883,1.0,0.15541797487415374,0.011819403644412698,2.949029909160572e-17
M,612,0.009393298825339999,0.8410243988,1.0,0.16207634371122523,0.011113466444015788,2.0816681711721685e-17
M,611,0.008749450128925,0.8352166748000001,1.0,0.1696929816219857,0.01041942753801839,1.5612511283791264e-17
M,610,0.008127041645532001,0.8286788177,1.0,0.17821485779141394,0.009749869277144864,1.491862189340054e-16
M,609,0.00747373623252,0.8231531525,1.0,0.185626462194494,0.009022440241532955,1.8388068845354155e-16
M,608,0.006853230622164999,0.8156794739,1.0,0.1954202277989572,0.008344103384306148,8.040443311152501e-16
M,607,0.006302041405225,0.8081307983000001,1.0,0.2053177857691318,0.007739683192460134,1.3877787807814457e-16
M,606,0.005763795662256,0.8000317383,1.0,0.21598091141571596,0.007145085502254741,1.8995222061946038e-16
M,605,0.00519549015726,0.7916098785,1.0,0.227200918177298,0.006503874718381065,0.0
M,604,0.004714048493105,0.7821776581000001,1.0,0.23972193798951938,0.005966652596556531,1.734723475976807e-17
M,603,0.00431172957123,0.7715258025999999,1.0,0.25387168495869333,0.005526417803729006,1.734723475976807e-18
M,602,0.00391493743357,0.7610974120999999,1.0,0.26792428631935467,0.005080482992556776,1.6479873021779667e-17
M,601,0.0035987655310999998,0.7494317627,1.0,0.283713285586757,0.004736060597923416,1.2793585635328952e-16
M,600,0.003328489172604,0.7369677734,1.0,0.3007721542997658,0.004447109586247119,6.158268339717665e-17
M,599,0.0030441629430119996,0.7232953644,1.0,0.31980855131031605,0.00413603323753672,1.8084492237058214e-16
M,598,0.00284626354611,0.7089762878000001,1.0,0.34000288866372347,0.003936548398178072,2.2551405187698492e-17
M,597,0.002666855846556,0.6929813385,1.0,0.3629943859444215,0.0037634491278867037,6.752411130239722e-16
M,596,0.002567042817096,0.6764846802,1.0,0.3871510709450773,0.0036997675529944324,9.56266316132215e-16
M,595,0.00243508703175,0.6589517212,1.0,0.4135195961280249,0.0035903840321548698,9.37704774939263e-15
M,594,0.002370469501955,0.6404254149999999,1.0,0.4420458005556469,0.0035816794711939406,6.342149028171207e-15
M,593,0.0022750272084699997,0.6199855042,1.0,0.4745304745763321,0.0035333571323249435,7.37257477290143e-18
M,592,0.0022643736628749998,0.5992376328,1.0,0.5084833076610324,0.0036185202560063837,1.9038590148845458e-16
M,591,0.002218581769056,0.576670723,1.0,0.5468290555814156,0.003659580313416772,6.11229816760428e-15
M,590,0.00219849349599,0.5531383133,1.0,0.5884006374947316,0.0037514761219147653,8.929489092590615e-16
M,589,0.0021603771520519997,0.5285828018000001,1.0,0.6337379756808326,0.0038228210760994745,4.2197148553135833e-16
M,588,0.002183543779195,0.5026628494,1.0,0.6838215448826556,0.0040194323380314595,1.4284580462931018e-14
M,587,0.00214026136178,0.47616718290000004,1.0,0.7378843250303317,0.004107381440764731,6.475982944342817e-14
M,586,0.002155623441744,0.44864936829999996,1.0,0.7971931054890096,0.004326366293378084,1.3904632653605198e-13
M,585,0.002151552304375,0.4205282211,1.0,0.8617215456743835,0.004528355390786236,1.6215848108735997e-13
M,584,0.00214092754113,0.39226348880000006,1.0,0.9310923136570328,0.004735751602911894,2.153433681373329e-13
M,583,0.002109768417655,0.3638150406,1.0,1.0061992181896389,0.00491727931357544,7.13623604653435e-13
M,582,0.002145735699552,0.33532024380000003,1.0,1.087393627820847,0.005283209366446185,4.527194591430472e-15
M,581,0.002137882883964,0.3073947144,1.0,1.1740606167713925,0.005570129228142888,4.7704895589362195e-18
M,580,0.002123812043047,0.279603653,1.0,1.26851865609845,0.005872183490000727,1.4649306073755142e-14
M,579,0.002149070597388,0.2530365944,1.0,1.3679200494779766,0.006310664695956729,4.608292913932388e-15
M,578,0.002165457962348,0.22766014099999998,1.0,1.4731521730246875,0.006759691139108718,2.7885679876327174e-16
M,577,0.0021703038723900002,0.2033834839,1.0,1.585461975128742,0.007211436506239394,6.114900252818245e-17
M,576,0.0021715184513640003,0.1810158539,1.0,1.7015085392436005,0.007674476285210222,6.045511313779173e-16
M,575,0.002151544684296,0.160000782,1.0,1.8244967541924986,0.008092941088412058,2.3327693943198113e-15
M,574,0.002136204154848,0.1408198166,1.0,1.9517435163504289,0.008544552402656069,3.631253284175351e-14
M,573,0.00216858806977,0.1236372089,1.0,2.0812120210942364,0.009207216111115208,1.4311468676808659e-16
M,572,0.002174154799,0.1083638859,1.0,2.212499207310551,0.00977792227070008,1.5178830414797062e-17
M,571,0.002190833549688,0.09477968216,1.0,2.345800704156516,0.010417698801242792,8.413408858487514e-17
M,570,0.002191098700765,0.08251257896,1.0,2.4838162731666165,0.011007702318075864,7.331375090346981e-15
M,569,0.00222267225042,0.07202552319,1.0,2.619000490223885,0.011755542735396368,5.724587470723463e-17
M,568,0.00218842100751,0.06298132896,1.0,2.752789012349359,0.012149836456602937,1.6609977282477928e-16
M,567,0.0021845675595700003,0.05516762257,1.0,2.8847043565374757,0.012697725697752018,3.0375008064353892e-15
M,566,0.002186020572,0.04841303825,1.0,3.0147407778110282,0.01326962429205166,2.42861286636753e-16
M,565,0.002196888213735,0.04266263962,1.0,3.140572230721493,0.013885186063485128,1.780346703394997e-14
M,564,0.00218925069852,0.03784337282,1.0,3.259968948125939,0.014357133663040433,1.3877787807814457e-17
M,563,0.0022139956537,0.03370989084,1.0,3.3749645298707796,0.015027860182304113,4.336808689942018e-19
M,562,0.002220311066955,0.03013987064,1.0,3.4863711964773265,0.015564837213325144,4.336808689942018e-19
M,561,0.0022416954161639997,0.02722878456,1.0,3.587343993012883,0.01616785770717997,6.938893903907228e-18
M,560,0.002215078144972,0.02461244583,1.0,3.6881129893454667,0.016421534060327984,1.431146867680866e-17
M,559,0.002205521775005,0.02246151447,1.0,3.779231381134589,0.016752621285932877,3.469446951953614e-18
M,558,0.002280504471535,0.02052033186,1.0,3.8686411779323904,0.01773316305205429,2.5587171270657905e-17
M,557,0.0022059821426,0.01891568065,1.0,3.950285850812371,0.0175119628577394,4.5536491244391186e-17
M,556,0.002257665046515,0.01750936508,1.0,4.026785286719193,0.018270269215324868,3.870168074904257e-15
M,555,0.00226419055402,0.01630695701,1.0,4.097555962854062,0.018644587134722716,6.938893903907228e-18
M,554,0.002244044242765,0.015202596189999999,1.0,4.167533357358159,0.01879285120112397,1.452449271965861e-13
M,553,0.00224390338957,0.014282764199999999,1.0,4.2296682195900654,0.019071316565114897,2.2039661762285334e-14
M,552,0.002257469319156,0.01345027566,1.0,4.289337149519272,0.019457363704331165,2.7582103268031233e-16
M,551,0.002235671926705,0.012661154269999999,1.0,4.3497159058661365,0.019539477813630517,3.5128150388530344e-17
M,550,0.002277618957912,0.012006613020000001,1.0,4.402190799350037,0.02014760350609421,1.3357370765021415e-16
M,549,0.002277523527168,0.0113904655,1.0,4.454633416674038,0.020386465380094733,1.0737938316296436e-15
M,548,0.002265926310625,0.01087650418,1.0,4.500700005913886,0.02049169337397135,1.0096090630185017e-15
M,547,0.00228216314616,0.01044526696,1.0,4.540825627260745,0.020823016254133613,3.903127820947816e-18
M,546,0.0022683033198550003,0.01002681017,1.0,4.581653099262374,0.02088188271751182,5.5957842526321855e-15
M,545,0.002327693331012,0.009623329043,1.0,4.6219902450282415,0.021619684757691972,1.6466862595709841e-15
M,544,0.002315522955255,0.009324749112,1.0,4.653475498777254,0.02165249900747735,1.3053794156725473e-16
M,543,0.00232480503464,0.009028742909,1.0,4.685498438092587,0.021889182944668625,6.591949208711867e-17
M,542,0.002295832569716,0.008811596632,1.0,4.710003144688127,0.021728097931961197,1.9160020792163834e-15
M,541,0.00231809389695,0.008540546298000001,1.0,4.740892581501378,0.02208354390225389,2.2985086056692694e-17
M,540,0.0023160117898,0.008370972871999999,1.0,4.760874575466126,0.02215654667381146,2.5587171270657905e-17
M,539,0.0023088233824500003,0.008243895769,1.0,4.776169719499188,0.022158371992972763,2.0383000842727483e-17
M,538,0.002324342294965,0.008136512041,1.0,4.789072050637868,0.02236822827406554,3.2959746043559335e-17
M,537,0.002364081671229,0.008025057316,1.0,4.802418980279351,0.022815840257533696,2.862293735361732e-17
M,536,0.002346433225164,0.007931630015,1.0,4.814244038744541,0.022700437573764432,1.734723475976807e-18
M,535,0.0023661183241700003,0.007885081767999999,1.0,4.819912600937278,0.02291872051058304,3.5561831257524545e-17
M,534,0.002368457150892,0.00780764401,1.0,4.829712763087691,0.02298810050787318,4.9873299934333204e-17
